call_id,call_date,organizer_email,duration_minutes,participant_count,call_type,department
TEAMS-000306,2018-03-01 15:02:00,U0176@acmecorp.com,46,2,video,Sales
TEAMS-000307,2018-03-02 17:09:00,U0016@acmecorp.com,53,14,video,Operations
TEAMS-000308,2018-03-02 14:56:00,U0030@acmecorp.com,55,2,screen_share,Legal
TEAMS-000309,2018-03-02 12:23:00,U0122@acmecorp.com,33,4,video,Sales
TEAMS-000310,2018-03-02 15:12:00,U0192@acmecorp.com,35,2,screen_share,Legal
TEAMS-000311,2018-03-02 14:06:00,U0175@acmecorp.com,41,2,audio,Operations
TEAMS-000312,2018-03-02 14:46:00,U0059@acmecorp.com,31,2,audio,Engineering
TEAMS-000313,2018-03-05 11:29:00,U0078@acmecorp.com,36,2,audio,Sales
TEAMS-000314,2018-03-05 10:27:00,U0101@acmecorp.com,44,2,screen_share,Operations
TEAMS-000315,2018-03-05 15:06:00,U0101@acmecorp.com,31,3,screen_share,Operations
TEAMS-000316,2018-03-05 12:10:00,U0191@acmecorp.com,62,5,audio,Engineering
TEAMS-000317,2018-03-05 13:57:00,U0082@acmecorp.com,35,3,audio,Human Resources
TEAMS-000318,2018-03-05 13:08:00,U0171@acmecorp.com,45,4,video,Finance
TEAMS-000319,2018-03-06 13:15:00,U0122@acmecorp.com,55,4,video,Sales
TEAMS-000320,2018-03-06 13:49:00,U0136@acmecorp.com,15,2,audio,Operations
TEAMS-000321,2018-03-06 10:18:00,U0051@acmecorp.com,15,3,audio,Finance
TEAMS-000322,2018-03-06 14:08:00,U0172@acmecorp.com,66,2,video,Sales
TEAMS-000323,2018-03-06 11:13:00,U0015@acmecorp.com,21,4,audio,Operations
TEAMS-000324,2018-03-06 15:19:00,U0176@acmecorp.com,5,7,audio,Sales
TEAMS-000325,2018-03-06 12:51:00,U0137@acmecorp.com,45,2,video,Engineering
TEAMS-000326,2018-03-06 13:23:00,U0192@acmecorp.com,46,3,video,Legal
TEAMS-000327,2018-03-06 13:36:00,U0043@acmecorp.com,5,3,screen_share,Engineering
TEAMS-000328,2018-03-07 14:39:00,U0171@acmecorp.com,52,2,audio,Finance
TEAMS-000329,2018-03-08 18:20:00,U0161@acmecorp.com,39,2,screen_share,Marketing
TEAMS-000330,2018-03-08 10:21:00,U0172@acmecorp.com,27,3,audio,Sales
TEAMS-000331,2018-03-08 10:21:00,U0172@acmecorp.com,40,2,audio,Sales
TEAMS-000332,2018-03-08 10:58:00,U0103@acmecorp.com,22,11,screen_share,Engineering
TEAMS-000333,2018-03-08 15:10:00,U0051@acmecorp.com,21,2,video,Finance
TEAMS-000334,2018-03-08 18:10:00,U0099@acmecorp.com,37,2,audio,Finance
TEAMS-000335,2018-03-08 10:37:00,U0176@acmecorp.com,21,5,video,Sales
TEAMS-000336,2018-03-09 14:48:00,U0082@acmecorp.com,9,2,screen_share,Human Resources
TEAMS-000337,2018-03-09 13:03:00,U0036@acmecorp.com,17,13,audio,Sales
TEAMS-000338,2018-03-09 11:38:00,U0016@acmecorp.com,24,2,video,Operations
TEAMS-000339,2018-03-09 14:08:00,U0122@acmecorp.com,73,3,screen_share,Sales
TEAMS-000340,2018-03-09 16:50:00,U0134@acmecorp.com,24,7,video,Human Resources
TEAMS-000341,2018-03-09 10:44:00,U0112@acmecorp.com,40,12,video,Human Resources
TEAMS-000342,2018-03-09 10:24:00,U0047@acmecorp.com,5,5,audio,Human Resources
TEAMS-000343,2018-03-09 08:21:00,U0149@acmecorp.com,41,2,screen_share,Marketing
TEAMS-000344,2018-03-09 16:16:00,U0034@acmecorp.com,20,3,screen_share,Engineering
TEAMS-000345,2018-03-09 12:25:00,U0013@acmecorp.com,9,4,screen_share,Human Resources
TEAMS-000346,2018-03-09 10:08:00,U0107@acmecorp.com,29,2,video,IT
TEAMS-000347,2018-03-09 14:20:00,U0082@acmecorp.com,16,5,screen_share,Human Resources
TEAMS-000348,2018-03-09 16:16:00,U0092@acmecorp.com,10,4,video,Marketing
TEAMS-000349,2018-03-09 13:07:00,U0107@acmecorp.com,43,2,video,IT
TEAMS-000350,2018-03-12 13:29:00,U0016@acmecorp.com,9,2,video,Operations
TEAMS-000351,2018-03-12 14:28:00,U0045@acmecorp.com,43,3,audio,Operations
TEAMS-000352,2018-03-12 13:03:00,U0072@acmecorp.com,46,7,video,Operations
TEAMS-000353,2018-03-12 10:36:00,U0076@acmecorp.com,28,12,audio,Engineering
TEAMS-000354,2018-03-13 13:52:00,U0134@acmecorp.com,37,4,video,Human Resources
TEAMS-000355,2018-03-13 13:49:00,U0051@acmecorp.com,11,4,video,Finance
TEAMS-000356,2018-03-13 10:10:00,U0112@acmecorp.com,16,5,video,Human Resources
TEAMS-000357,2018-03-13 10:29:00,U0082@acmecorp.com,5,2,video,Human Resources
TEAMS-000358,2018-03-13 13:30:00,U0079@acmecorp.com,28,2,video,Sales
TEAMS-000359,2018-03-14 08:05:00,U0171@acmecorp.com,13,2,video,Finance
TEAMS-000360,2018-03-14 09:34:00,U0045@acmecorp.com,11,2,screen_share,Operations
TEAMS-000361,2018-03-14 11:35:00,U0193@acmecorp.com,35,3,video,Engineering
TEAMS-000362,2018-03-14 13:20:00,U0185@acmecorp.com,35,2,video,Engineering
TEAMS-000363,2018-03-14 10:13:00,U0161@acmecorp.com,33,2,video,Marketing
TEAMS-000364,2018-03-15 15:07:00,U0107@acmecorp.com,50,4,video,IT
TEAMS-000365,2018-03-15 09:57:00,U0185@acmecorp.com,31,4,video,Engineering
TEAMS-000366,2018-03-15 12:07:00,U0034@acmecorp.com,33,2,screen_share,Engineering
TEAMS-000367,2018-03-15 14:42:00,U0051@acmecorp.com,57,2,video,Finance
TEAMS-000368,2018-03-15 12:30:00,U0013@acmecorp.com,67,4,screen_share,Human Resources
TEAMS-000369,2018-03-15 12:22:00,U0082@acmecorp.com,25,2,audio,Human Resources
TEAMS-000370,2018-03-15 16:44:00,U0051@acmecorp.com,55,5,screen_share,Finance
TEAMS-000371,2018-03-15 08:54:00,U0049@acmecorp.com,10,5,video,Sales
TEAMS-000372,2018-03-15 15:24:00,U0161@acmecorp.com,22,3,video,Marketing
TEAMS-000373,2018-03-16 12:41:00,U0096@acmecorp.com,11,4,audio,Sales
TEAMS-000374,2018-03-16 10:30:00,U0078@acmecorp.com,46,14,video,Sales
TEAMS-000375,2018-03-16 15:17:00,U0185@acmecorp.com,44,2,audio,Engineering
TEAMS-000376,2018-03-16 11:32:00,U0092@acmecorp.com,31,3,audio,Marketing
TEAMS-000377,2018-03-19 11:51:00,U0150@acmecorp.com,39,5,screen_share,Engineering
TEAMS-000378,2018-03-20 17:38:00,U0184@acmecorp.com,46,4,audio,Engineering
TEAMS-000379,2018-03-20 11:09:00,U0059@acmecorp.com,28,5,audio,Engineering
TEAMS-000380,2018-03-20 15:31:00,U0176@acmecorp.com,39,8,audio,Sales
TEAMS-000381,2018-03-20 12:49:00,U0030@acmecorp.com,48,3,screen_share,Legal
TEAMS-000382,2018-03-20 12:34:00,U0078@acmecorp.com,29,4,video,Sales
TEAMS-000383,2018-03-21 16:26:00,U0072@acmecorp.com,28,4,screen_share,Operations
TEAMS-000384,2018-03-21 14:21:00,U0051@acmecorp.com,62,5,video,Finance
TEAMS-000385,2018-03-21 08:22:00,U0092@acmecorp.com,27,2,video,Marketing
TEAMS-000386,2018-03-21 15:00:00,U0076@acmecorp.com,12,7,audio,Engineering
TEAMS-000387,2018-03-22 12:34:00,U0076@acmecorp.com,10,9,audio,Engineering
TEAMS-000388,2018-03-22 12:32:00,U0193@acmecorp.com,46,2,video,Engineering
TEAMS-000389,2018-03-22 10:39:00,U0134@acmecorp.com,28,3,video,Human Resources
TEAMS-000390,2018-03-22 09:50:00,U0101@acmecorp.com,39,2,video,Operations
TEAMS-000391,2018-03-22 11:18:00,U0175@acmecorp.com,54,5,video,Operations
TEAMS-000392,2018-03-22 11:49:00,U0127@acmecorp.com,40,2,audio,Marketing
TEAMS-000393,2018-03-22 11:42:00,U0060@acmecorp.com,43,2,audio,Marketing
TEAMS-000394,2018-03-22 12:43:00,U0134@acmecorp.com,41,2,screen_share,Human Resources
TEAMS-000395,2018-03-22 13:43:00,U0107@acmecorp.com,16,3,video,IT
TEAMS-000396,2018-03-23 14:40:00,U0049@acmecorp.com,34,3,screen_share,Sales
TEAMS-000397,2018-03-23 16:23:00,U0045@acmecorp.com,98,2,screen_share,Operations
TEAMS-000398,2018-03-23 15:55:00,U0059@acmecorp.com,15,6,video,Engineering
TEAMS-000399,2018-03-23 11:05:00,U0076@acmecorp.com,57,2,video,Engineering
TEAMS-000400,2018-03-23 12:10:00,U0025@acmecorp.com,44,2,audio,Legal
TEAMS-000401,2018-03-23 10:27:00,U0016@acmecorp.com,31,2,video,Operations
TEAMS-000402,2018-03-23 08:18:00,U0185@acmecorp.com,16,8,video,Engineering
TEAMS-000403,2018-03-23 08:54:00,U0092@acmecorp.com,48,2,screen_share,Marketing
TEAMS-000404,2018-03-23 11:41:00,U0167@acmecorp.com,70,2,video,Engineering
TEAMS-000405,2018-03-23 18:45:00,U0191@acmecorp.com,43,4,video,Engineering
TEAMS-000406,2018-03-26 11:47:00,U0120@acmecorp.com,26,5,screen_share,Engineering
TEAMS-000407,2018-03-26 09:29:00,U0176@acmecorp.com,39,3,video,Sales
TEAMS-000408,2018-03-26 17:18:00,U0103@acmecorp.com,38,8,audio,Engineering
TEAMS-000409,2018-03-26 12:28:00,U0103@acmecorp.com,9,2,video,Engineering
TEAMS-000410,2018-03-26 14:40:00,U0087@acmecorp.com,88,5,audio,Engineering
TEAMS-000411,2018-03-26 12:00:00,U0134@acmecorp.com,61,11,video,Human Resources
TEAMS-000412,2018-03-26 11:38:00,U0171@acmecorp.com,83,3,video,Finance
TEAMS-000413,2018-03-26 16:08:00,U0103@acmecorp.com,38,2,screen_share,Engineering
TEAMS-000414,2018-03-26 09:02:00,U0059@acmecorp.com,39,5,audio,Engineering
TEAMS-000415,2018-03-27 08:06:00,U0072@acmecorp.com,54,2,screen_share,Operations
TEAMS-000416,2018-03-27 10:50:00,U0111@acmecorp.com,51,9,audio,Operations
TEAMS-000417,2018-03-27 10:35:00,U0078@acmecorp.com,36,3,video,Sales
TEAMS-000418,2018-03-27 14:02:00,U0191@acmecorp.com,68,2,video,Engineering
TEAMS-000419,2018-03-27 15:59:00,U0150@acmecorp.com,49,5,audio,Engineering
TEAMS-000420,2018-03-27 10:33:00,U0045@acmecorp.com,20,2,video,Operations
TEAMS-000421,2018-03-27 10:12:00,U0103@acmecorp.com,37,2,screen_share,Engineering
TEAMS-000422,2018-03-27 10:32:00,U0192@acmecorp.com,44,3,video,Legal
TEAMS-000423,2018-03-27 14:36:00,U0008@acmecorp.com,43,8,audio,Engineering
TEAMS-000424,2018-03-27 11:51:00,U0092@acmecorp.com,26,2,audio,Marketing
TEAMS-000425,2018-03-27 13:52:00,U0150@acmecorp.com,32,2,audio,Engineering
TEAMS-000426,2018-03-27 12:16:00,U0099@acmecorp.com,7,5,video,Finance
TEAMS-000427,2018-03-27 12:15:00,U0103@acmecorp.com,11,3,video,Engineering
TEAMS-000428,2018-03-27 08:10:00,U0008@acmecorp.com,34,5,screen_share,Engineering
TEAMS-000429,2018-03-27 12:48:00,U0150@acmecorp.com,8,8,audio,Engineering
TEAMS-000430,2018-03-28 12:14:00,U0147@acmecorp.com,24,4,video,IT
TEAMS-000431,2018-03-28 13:45:00,U0171@acmecorp.com,19,6,screen_share,Finance
TEAMS-000432,2018-03-28 15:03:00,U0082@acmecorp.com,26,3,screen_share,Human Resources
TEAMS-000433,2018-03-28 11:39:00,U0072@acmecorp.com,34,8,video,Operations
TEAMS-000434,2018-03-28 17:54:00,U0175@acmecorp.com,30,9,screen_share,Operations
TEAMS-000435,2018-03-28 17:47:00,U0171@acmecorp.com,25,3,video,Finance
TEAMS-000436,2018-03-28 13:33:00,U0092@acmecorp.com,56,8,video,Marketing
TEAMS-000437,2018-03-28 14:52:00,U0192@acmecorp.com,65,2,video,Legal
TEAMS-000438,2018-03-28 16:56:00,U0191@acmecorp.com,33,5,audio,Engineering
TEAMS-000439,2018-03-28 13:11:00,U0043@acmecorp.com,18,6,screen_share,Engineering
TEAMS-000440,2018-03-28 15:46:00,U0185@acmecorp.com,43,3,audio,Engineering
TEAMS-000441,2018-03-29 13:51:00,U0008@acmecorp.com,37,14,audio,Engineering
TEAMS-000442,2018-03-29 18:21:00,U0015@acmecorp.com,51,4,video,Operations
TEAMS-000443,2018-03-29 12:51:00,U0184@acmecorp.com,24,3,audio,Engineering
TEAMS-000444,2018-03-29 18:33:00,U0078@acmecorp.com,34,2,audio,Sales
TEAMS-000445,2018-03-29 16:39:00,U0079@acmecorp.com,23,4,video,Sales
TEAMS-000446,2018-03-29 10:36:00,U0192@acmecorp.com,40,2,audio,Legal
TEAMS-000447,2018-03-29 14:57:00,U0137@acmecorp.com,43,5,video,Engineering
TEAMS-000448,2018-03-30 16:09:00,U0076@acmecorp.com,70,3,audio,Engineering
TEAMS-000449,2018-04-02 11:52:00,U0120@acmecorp.com,56,2,audio,Engineering
TEAMS-000450,2018-04-02 12:14:00,U0119@acmecorp.com,20,4,video,Human Resources
TEAMS-000451,2018-04-02 10:15:00,U0176@acmecorp.com,8,3,video,Sales
TEAMS-000452,2018-04-02 14:17:00,U0047@acmecorp.com,5,2,audio,Human Resources
TEAMS-000453,2018-04-02 09:28:00,U0191@acmecorp.com,53,2,screen_share,Engineering
TEAMS-000454,2018-04-03 09:04:00,U0101@acmecorp.com,36,2,audio,Operations
TEAMS-000455,2018-04-03 12:46:00,U0101@acmecorp.com,46,4,video,Operations
TEAMS-000456,2018-04-03 14:55:00,U0072@acmecorp.com,34,9,audio,Operations
TEAMS-000457,2018-04-03 10:11:00,U0025@acmecorp.com,5,3,audio,Legal
TEAMS-000458,2018-04-03 13:41:00,U0127@acmecorp.com,24,3,video,Marketing
TEAMS-000459,2018-04-03 09:25:00,U0096@acmecorp.com,48,2,video,Sales
TEAMS-000460,2018-04-03 11:22:00,U0145@acmecorp.com,30,3,video,Marketing
TEAMS-000461,2018-04-03 15:45:00,U0167@acmecorp.com,44,5,video,Engineering
TEAMS-000462,2018-04-03 11:50:00,U0008@acmecorp.com,41,5,video,Engineering
TEAMS-000463,2018-04-03 10:18:00,U0134@acmecorp.com,18,2,video,Human Resources
TEAMS-000464,2018-04-03 12:21:00,U0161@acmecorp.com,60,6,screen_share,Marketing
TEAMS-000465,2018-04-04 11:53:00,U0119@acmecorp.com,31,7,video,Human Resources
TEAMS-000466,2018-04-04 10:08:00,U0127@acmecorp.com,47,2,video,Marketing
TEAMS-000467,2018-04-04 13:31:00,U0036@acmecorp.com,22,2,audio,Sales
TEAMS-000468,2018-04-04 11:34:00,U0078@acmecorp.com,42,2,audio,Sales
TEAMS-000469,2018-04-04 12:06:00,U0171@acmecorp.com,16,3,video,Finance
TEAMS-000470,2018-04-04 08:32:00,U0078@acmecorp.com,45,6,video,Sales
TEAMS-000471,2018-04-04 14:06:00,U0047@acmecorp.com,61,2,video,Human Resources
TEAMS-000472,2018-04-04 13:29:00,U0025@acmecorp.com,39,2,video,Legal
TEAMS-000473,2018-04-04 08:17:00,U0112@acmecorp.com,13,13,video,Human Resources
TEAMS-000474,2018-04-05 15:33:00,U0112@acmecorp.com,14,3,video,Human Resources
TEAMS-000475,2018-04-05 10:37:00,U0092@acmecorp.com,5,3,video,Marketing
TEAMS-000476,2018-04-05 14:15:00,U0107@acmecorp.com,6,2,screen_share,IT
TEAMS-000477,2018-04-05 15:11:00,U0024@acmecorp.com,70,3,video,Human Resources
TEAMS-000478,2018-04-05 10:06:00,U0092@acmecorp.com,26,2,screen_share,Marketing
TEAMS-000479,2018-04-05 13:06:00,U0047@acmecorp.com,42,4,video,Human Resources
TEAMS-000480,2018-04-05 16:55:00,U0137@acmecorp.com,42,3,video,Engineering
TEAMS-000481,2018-04-05 08:48:00,U0153@acmecorp.com,22,10,video,Engineering
TEAMS-000482,2018-04-06 10:22:00,U0150@acmecorp.com,73,4,video,Engineering
TEAMS-000483,2018-04-06 10:43:00,U0013@acmecorp.com,42,2,video,Human Resources
TEAMS-000484,2018-04-06 11:09:00,U0111@acmecorp.com,53,2,video,Operations
TEAMS-000485,2018-04-06 12:20:00,U0171@acmecorp.com,43,4,audio,Finance
TEAMS-000486,2018-04-06 13:28:00,U0024@acmecorp.com,45,2,video,Human Resources
TEAMS-000487,2018-04-06 14:48:00,U0034@acmecorp.com,44,5,video,Engineering
TEAMS-000488,2018-04-06 12:03:00,U0175@acmecorp.com,9,4,audio,Operations
TEAMS-000489,2018-04-09 13:39:00,U0184@acmecorp.com,24,2,audio,Engineering
TEAMS-000490,2018-04-09 14:11:00,U0198@acmecorp.com,13,3,screen_share,Engineering
TEAMS-000491,2018-04-09 08:10:00,U0059@acmecorp.com,41,3,video,Engineering
TEAMS-000492,2018-04-09 14:21:00,U0185@acmecorp.com,34,2,screen_share,Engineering
TEAMS-000493,2018-04-09 11:58:00,U0051@acmecorp.com,7,3,video,Finance
TEAMS-000494,2018-04-09 11:08:00,U0013@acmecorp.com,16,5,audio,Human Resources
TEAMS-000495,2018-04-09 14:57:00,U0076@acmecorp.com,8,4,audio,Engineering
TEAMS-000496,2018-04-09 15:21:00,U0112@acmecorp.com,22,3,video,Human Resources
TEAMS-000497,2018-04-09 12:59:00,U0111@acmecorp.com,64,5,screen_share,Operations
TEAMS-000498,2018-04-10 13:54:00,U0079@acmecorp.com,25,3,audio,Sales
TEAMS-000499,2018-04-10 10:55:00,U0013@acmecorp.com,9,2,audio,Human Resources
TEAMS-000500,2018-04-10 13:48:00,U0047@acmecorp.com,32,4,video,Human Resources
TEAMS-000501,2018-04-10 13:40:00,U0112@acmecorp.com,50,2,screen_share,Human Resources
TEAMS-000502,2018-04-10 10:55:00,U0051@acmecorp.com,41,2,video,Finance
TEAMS-000503,2018-04-10 11:11:00,U0134@acmecorp.com,33,3,screen_share,Human Resources
TEAMS-000504,2018-04-10 14:32:00,U0176@acmecorp.com,51,2,audio,Sales
TEAMS-000505,2018-04-10 08:59:00,U0008@acmecorp.com,22,3,video,Engineering
TEAMS-000506,2018-04-10 15:56:00,U0025@acmecorp.com,43,11,screen_share,Legal
TEAMS-000507,2018-04-11 13:30:00,U0103@acmecorp.com,17,4,audio,Engineering
TEAMS-000508,2018-04-11 10:52:00,U0134@acmecorp.com,28,3,screen_share,Human Resources
TEAMS-000509,2018-04-11 16:06:00,U0161@acmecorp.com,34,2,audio,Marketing
TEAMS-000510,2018-04-11 11:18:00,U0015@acmecorp.com,34,3,screen_share,Operations
TEAMS-000511,2018-04-11 13:05:00,U0193@acmecorp.com,44,3,screen_share,Engineering
TEAMS-000512,2018-04-11 12:17:00,U0072@acmecorp.com,39,2,video,Operations
TEAMS-000513,2018-04-11 11:09:00,U0034@acmecorp.com,32,5,screen_share,Engineering
TEAMS-000514,2018-04-11 11:18:00,U0150@acmecorp.com,11,2,screen_share,Engineering
TEAMS-000515,2018-04-11 09:01:00,U0013@acmecorp.com,30,8,video,Human Resources
TEAMS-000516,2018-04-12 12:01:00,U0153@acmecorp.com,23,3,screen_share,Engineering
TEAMS-000517,2018-04-12 15:56:00,U0192@acmecorp.com,54,9,video,Legal
TEAMS-000518,2018-04-12 10:12:00,U0134@acmecorp.com,5,5,video,Human Resources
TEAMS-000519,2018-04-12 11:41:00,U0045@acmecorp.com,38,2,video,Operations
TEAMS-000520,2018-04-12 12:53:00,U0096@acmecorp.com,20,3,audio,Sales
TEAMS-000521,2018-04-12 15:42:00,U0145@acmecorp.com,32,2,video,Marketing
TEAMS-000522,2018-04-12 12:06:00,U0120@acmecorp.com,55,4,video,Engineering
TEAMS-000523,2018-04-12 10:40:00,U0034@acmecorp.com,22,2,video,Engineering
TEAMS-000524,2018-04-12 15:38:00,U0185@acmecorp.com,99,13,video,Engineering
TEAMS-000525,2018-04-12 16:58:00,U0172@acmecorp.com,37,3,audio,Sales
TEAMS-000526,2018-04-12 14:16:00,U0145@acmecorp.com,6,2,audio,Marketing
TEAMS-000527,2018-04-12 11:15:00,U0103@acmecorp.com,28,2,screen_share,Engineering
TEAMS-000528,2018-04-13 12:45:00,U0008@acmecorp.com,29,5,screen_share,Engineering
TEAMS-000529,2018-04-13 16:13:00,U0103@acmecorp.com,64,9,audio,Engineering
TEAMS-000530,2018-04-13 12:15:00,U0112@acmecorp.com,33,2,audio,Human Resources
TEAMS-000531,2018-04-13 08:49:00,U0147@acmecorp.com,72,3,video,IT
TEAMS-000532,2018-04-13 10:59:00,U0107@acmecorp.com,29,4,video,IT
TEAMS-000533,2018-04-13 12:51:00,U0147@acmecorp.com,32,2,video,IT
TEAMS-000534,2018-04-13 08:21:00,U0120@acmecorp.com,29,2,video,Engineering
TEAMS-000535,2018-04-13 12:00:00,U0112@acmecorp.com,52,3,video,Human Resources
TEAMS-000536,2018-04-13 15:25:00,U0079@acmecorp.com,48,3,video,Sales
TEAMS-000537,2018-04-13 12:54:00,U0049@acmecorp.com,50,3,video,Sales
TEAMS-000538,2018-04-16 12:05:00,U0045@acmecorp.com,7,3,video,Operations
TEAMS-000539,2018-04-16 10:01:00,U0137@acmecorp.com,55,3,video,Engineering
TEAMS-000540,2018-04-16 13:49:00,U0147@acmecorp.com,35,6,video,IT
TEAMS-000541,2018-04-16 12:20:00,U0071@acmecorp.com,51,7,video,IT
TEAMS-000542,2018-04-16 16:50:00,U0008@acmecorp.com,18,4,audio,Engineering
TEAMS-000543,2018-04-16 13:52:00,U0137@acmecorp.com,39,11,video,Engineering
TEAMS-000544,2018-04-16 12:39:00,U0024@acmecorp.com,43,2,audio,Human Resources
TEAMS-000545,2018-04-16 13:59:00,U0034@acmecorp.com,48,5,video,Engineering
TEAMS-000546,2018-04-16 13:23:00,U0122@acmecorp.com,68,4,video,Sales
TEAMS-000547,2018-04-17 09:51:00,U0080@acmecorp.com,38,2,video,Legal
TEAMS-000548,2018-04-17 16:05:00,U0120@acmecorp.com,45,6,video,Engineering
TEAMS-000549,2018-04-17 15:11:00,U0013@acmecorp.com,18,2,audio,Human Resources
TEAMS-000550,2018-04-17 14:42:00,U0137@acmecorp.com,19,2,video,Engineering
TEAMS-000551,2018-04-17 17:48:00,U0013@acmecorp.com,56,3,screen_share,Human Resources
TEAMS-000552,2018-04-17 14:35:00,U0111@acmecorp.com,57,2,video,Operations
TEAMS-000553,2018-04-17 16:23:00,U0051@acmecorp.com,60,6,video,Finance
TEAMS-000554,2018-04-17 14:37:00,U0100@acmecorp.com,34,3,video,Sales
TEAMS-000555,2018-04-17 10:49:00,U0096@acmecorp.com,71,10,screen_share,Sales
TEAMS-000556,2018-04-17 14:31:00,U0079@acmecorp.com,55,3,screen_share,Sales
TEAMS-000557,2018-04-18 17:25:00,U0024@acmecorp.com,19,5,video,Human Resources
TEAMS-000558,2018-04-18 09:55:00,U0103@acmecorp.com,39,3,video,Engineering
TEAMS-000559,2018-04-18 12:37:00,U0150@acmecorp.com,46,2,screen_share,Engineering
TEAMS-000560,2018-04-18 14:42:00,U0161@acmecorp.com,46,4,audio,Marketing
TEAMS-000561,2018-04-18 14:53:00,U0076@acmecorp.com,51,3,video,Engineering
TEAMS-000562,2018-04-18 10:18:00,U0034@acmecorp.com,51,4,video,Engineering
TEAMS-000563,2018-04-18 14:06:00,U0080@acmecorp.com,27,9,screen_share,Legal
TEAMS-000564,2018-04-18 14:03:00,U0193@acmecorp.com,28,2,screen_share,Engineering
TEAMS-000565,2018-04-18 10:19:00,U0141@acmecorp.com,18,2,audio,Sales
TEAMS-000566,2018-04-19 15:05:00,U0025@acmecorp.com,50,7,video,Legal
TEAMS-000567,2018-04-19 12:03:00,U0008@acmecorp.com,5,4,screen_share,Engineering
TEAMS-000568,2018-04-19 12:30:00,U0176@acmecorp.com,64,4,screen_share,Sales
TEAMS-000569,2018-04-19 12:10:00,U0192@acmecorp.com,59,2,audio,Legal
TEAMS-000570,2018-04-19 11:37:00,U0013@acmecorp.com,45,12,screen_share,Human Resources
TEAMS-000571,2018-04-19 12:24:00,U0167@acmecorp.com,64,5,video,Engineering
TEAMS-000572,2018-04-19 14:13:00,U0043@acmecorp.com,61,2,audio,Engineering
TEAMS-000573,2018-04-19 10:33:00,U0171@acmecorp.com,5,4,audio,Finance
TEAMS-000574,2018-04-19 08:55:00,U0119@acmecorp.com,43,4,screen_share,Human Resources
TEAMS-000575,2018-04-19 17:48:00,U0111@acmecorp.com,13,9,audio,Operations
TEAMS-000576,2018-04-20 11:03:00,U0175@acmecorp.com,25,2,video,Operations
TEAMS-000577,2018-04-20 09:50:00,U0191@acmecorp.com,5,5,screen_share,Engineering
TEAMS-000578,2018-04-20 14:16:00,U0192@acmecorp.com,45,2,audio,Legal
TEAMS-000579,2018-04-20 13:20:00,U0172@acmecorp.com,35,4,audio,Sales
TEAMS-000580,2018-04-20 11:57:00,U0111@acmecorp.com,36,6,audio,Operations
TEAMS-000581,2018-04-20 11:58:00,U0025@acmecorp.com,30,8,audio,Legal
TEAMS-000582,2018-04-20 12:53:00,U0150@acmecorp.com,42,5,audio,Engineering
TEAMS-000583,2018-04-23 14:18:00,U0082@acmecorp.com,27,2,video,Human Resources
TEAMS-000584,2018-04-23 16:19:00,U0043@acmecorp.com,62,7,video,Engineering
TEAMS-000585,2018-04-23 13:37:00,U0193@acmecorp.com,59,3,video,Engineering
TEAMS-000586,2018-04-23 16:46:00,U0141@acmecorp.com,57,5,screen_share,Sales
TEAMS-000587,2018-04-23 13:21:00,U0176@acmecorp.com,13,5,video,Sales
TEAMS-000588,2018-04-23 12:13:00,U0107@acmecorp.com,27,2,audio,IT
TEAMS-000589,2018-04-23 16:50:00,U0030@acmecorp.com,35,4,video,Legal
TEAMS-000590,2018-04-23 09:48:00,U0025@acmecorp.com,39,11,audio,Legal
TEAMS-000591,2018-04-25 11:02:00,U0134@acmecorp.com,37,5,video,Human Resources
TEAMS-000592,2018-04-25 17:08:00,U0191@acmecorp.com,31,4,video,Engineering
TEAMS-000593,2018-04-25 17:30:00,U0149@acmecorp.com,40,5,video,Marketing
TEAMS-000594,2018-04-25 10:27:00,U0137@acmecorp.com,46,4,screen_share,Engineering
TEAMS-000595,2018-04-25 08:27:00,U0092@acmecorp.com,45,2,video,Marketing
TEAMS-000596,2018-04-25 10:31:00,U0101@acmecorp.com,13,5,video,Operations
TEAMS-000597,2018-04-25 11:55:00,U0147@acmecorp.com,54,2,audio,IT
TEAMS-000598,2018-04-25 12:21:00,U0049@acmecorp.com,5,3,audio,Sales
TEAMS-000599,2018-04-25 11:05:00,U0136@acmecorp.com,44,2,video,Operations
TEAMS-000600,2018-04-25 11:07:00,U0079@acmecorp.com,28,3,audio,Sales
TEAMS-000601,2018-04-25 15:09:00,U0185@acmecorp.com,33,6,video,Engineering
